player_name,player_id,Pos,Age,team,G,Season,min_played,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Earl Clark,clarkea01,PF,26,CLE,45,2014,698,8.6,0.467,0.483,0.1,3.1,17.6,10.2,3.6,1.2,2.3,10.7,17.9,-0.5,0.7,0.2,0.014,-2.5,-0.1,-2.6,-0.1
Earl Clark,clarkea01,PF,26,NYK,9,2014,70,13.5,0.453,0.286,0.476,3.3,24.2,13.4,4.3,0.8,7.6,3.8,17.5,0,0.1,0.1,0.08,-2.4,-0.4,-2.7,0
Ian Clark,clarkia01,SG,22,UTA,23,2014,172,9.2,0.485,0.463,0.104,1.9,11.1,6.4,14.7,2.4,0.9,16.7,22.4,-0.2,0.1,-0.1,-0.025,-2.9,-0.3,-3.2,-0.1
Victor Claver,clavevi01,SF,25,POR,21,2014,184,8.8,0.502,0.429,0.262,5.3,17.4,11.4,9.1,0.8,1.1,19,13.7,0,0.2,0.2,0.047,-3.2,0,-3.2,-0.1
Norris Cole,coleno01,PG,25,MIA,82,2014,2014,8.8,0.497,0.348,0.136,1.1,8.6,5,17.9,2,0.2,19.3,15.6,-0.5,1.7,1.2,0.029,-2.8,-0.4,-3.1,-0.6
Jason Collins,collija04,C,35,BRK,22,2014,172,4.1,0.485,0.125,0.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,-0.1,0.1,0.1,0.017,-6.4,-0.3,-6.7,-0.2
Darren Collison,collida01,PG,26,LAC,80,2014,2069,16.2,0.575,0.272,0.323,2.6,7.3,5,21.9,2.2,0.6,14.3,19.7,3.8,2,5.9,0.136,1.1,0.4,1.5,1.8
Nick Collison,collini01,PF,33,OKC,81,2014,1353,11.8,0.599,0.071,0.386,10.2,14.1,12.2,10.9,1.1,1.7,20.1,11.6,2,1.6,3.6,0.128,-1.3,0.5,-0.9,0.4
Mike Conley,conlemi01,PG,26,MEM,73,2014,2446,20,0.545,0.283,0.268,2,8.4,5.2,30.1,2.4,0.4,11.5,24.6,5.5,2.7,8.2,0.161,3.4,0.3,3.8,3.6
Chris Copeland,copelch01,SF,29,IND,41,2014,265,17.6,0.621,0.675,0.12,3.1,10.1,6.8,12.6,0.6,2,10.2,23.7,0.6,0.4,1,0.186,4.2,0.3,4.5,0.4
DeMarcus Cousins,couside01,C,23,SAC,71,2014,2298,26.1,0.555,0.006,0.5,10.6,30.5,20.4,17.8,2.4,3.2,14.7,32.7,4.1,3.8,7.9,0.166,3.6,1.6,5.2,4.2
Robert Covington,covinro01,SF,23,HOU,7,2014,34,15,0.571,0.786,0,6.9,9.3,8.2,0,2.9,0,6.7,19.3,0.1,0,0.1,0.122,1.5,-0.8,0.7,0
Allen Crabbe,crabbal01,SG,21,POR,15,2014,100,7.7,0.475,0.424,0.121,1.1,8.5,4.8,8.7,1,0.7,7.9,16.5,0,0.1,0.1,0.037,-4.6,-1.4,-6.1,-0.1
Jamal Crawford,crawfja01,SG,33,LAC,69,2014,2094,17.3,0.556,0.441,0.318,1.9,6.4,4.2,17.4,1.4,0.4,10.5,27.2,3.8,1.5,5.3,0.122,3,-1.4,1.6,1.9
Jordan Crawford,crawfjo02,SG-PG,25,TOT,81,2014,1859,14.3,0.516,0.362,0.214,1.7,9.5,5.5,25.1,1.3,0.2,13.4,23.7,1.5,1.4,2.8,0.073,0.6,-1.2,-0.6,0.6
Jordan Crawford,crawfjo02,PG,25,BOS,39,2014,1198,15.7,0.525,0.345,0.277,1.7,10,5.7,31,1.5,0.2,14.1,22,1.7,0.7,2.4,0.096,1.5,-1,0.5,0.8
Jordan Crawford,crawfjo02,SG,25,GSW,42,2014,661,11.9,0.503,0.384,0.129,1.7,8.6,5.2,14.2,1,0.2,12.4,26.8,-0.2,0.7,0.4,0.033,-1.1,-1.5,-2.7,-0.1
Jae Crowder,crowdja01,SF,23,DAL,78,2014,1254,11.9,0.551,0.51,0.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,1.2,1.1,2.3,0.089,-0.7,0.8,0.2,0.7
Dante Cunningham,cunnida01,PF,26,MIN,81,2014,1635,12.6,0.474,0.01,0.132,7.3,14.9,11,7.7,1.9,2.7,7.2,15.1,0.9,2,2.9,0.085,-1.7,0.9,-0.8,0.5
Jared Cunningham,cunnija01,SG,22,TOT,13,2014,80,8.5,0.464,0.333,0.762,1.4,7.2,4.3,14.4,1.9,0,6.7,16.6,0.1,0,0.1,0.075,-5.1,1.1,-4.1,0
Jared Cunningham,cunnija01,SG,22,ATL,5,2014,22,-1.8,0.347,0.5,1,0,5.2,2.6,18.8,0,0,41,10.1,-0.1,0,-0.1,-0.11,-9,-2.4,-11.4,-0.1
Jared Cunningham,cunnija01,SG,22,SAC,8,2014,58,12.4,0.477,0.316,0.737,1.9,7.9,4.9,12.7,2.6,0,0,19.1,0.1,0,0.2,0.145,-3.7,2.4,-1.3,0
Seth Curry,curryse01,PG,23,TOT,2,2014,13,13.8,0.5,0.333,0,0,8.8,4.3,0,7.9,0,0,10.3,0,0,0,0.131,-2.5,7.1,4.7,0
Seth Curry,curryse01,PG,23,MEM,1,2014,4,0,,,,0,0,0,0,0,0,,0,0,0,0,0.006,-7.3,0.7,-6.6,0
Seth Curry,curryse01,PG,23,CLE,1,2014,9,19.9,0.5,0.333,0,0,12.8,6.2,0,11.5,0,0,14.9,0,0,0,0.187,-0.3,10,9.7,0
Stephen Curry,curryst01,PG,25,GSW,78,2014,2846,24.1,0.61,0.445,0.252,1.8,10.9,6.4,39.9,2.2,0.4,16.1,28.3,9.3,4,13.4,0.225,6.3,1.1,7.4,6.7
Samuel Dalembert,dalemsa01,C,32,DAL,80,2014,1614,16.8,0.605,0.003,0.363,14.4,24.2,19.4,3.4,1.3,4.8,17.1,14.8,2.9,2.1,4.9,0.147,-0.9,0.1,-0.8,0.5
Troy Daniels,danietr01,SG,22,HOU,5,2014,75,16,0.677,0.806,0,0,5.6,3,11.4,0,0,8.8,19.9,0.2,0,0.2,0.15,3.7,-3.3,0.4,0
Gigi Datome,datomlu01,SF,26,DET,34,2014,238,8,0.409,0.402,0.103,6.1,15.5,10.6,7,1.3,0.3,9.8,20.2,-0.2,0.1,-0.1,-0.023,-3.7,-2.3,-6,-0.2
Brandon Davies,daviebr01,PF,22,PHI,51,2014,575,7.5,0.476,0.078,0.414,6.9,13.9,10.2,7.1,2,1.1,18.8,13.7,-0.3,0.4,0.1,0.008,-5.7,-0.6,-6.3,-0.6
Anthony Davis,davisan02,PF,20,NOP,67,2014,2358,26.5,0.582,0.009,0.438,10,23.3,16.6,8,2,6.7,8.3,25.2,7.2,3.2,10.4,0.212,4,0.8,4.8,4
Ed Davis,davised01,PF,24,MEM,63,2014,956,15.9,0.542,0,0.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,1.2,1.4,2.6,0.129,-1.3,0.1,-1.2,0.2
Glen Davis,davisgl01,PF,28,TOT,68,2014,1662,13.1,0.491,0.019,0.231,7.4,16.4,11.9,7.8,1.8,1.4,10.4,19.9,0.2,1.8,2,0.058,-2.2,-0.3,-2.5,-0.2
Glen Davis,davisgl01,PF,28,ORL,45,2014,1354,13.7,0.485,0.02,0.223,7.2,16.4,11.8,8.8,1.7,1.3,9.5,20.9,0.2,1.3,1.5,0.053,-1.8,-0.4,-2.1,0
Glen Davis,davisgl01,PF,28,LAC,23,2014,308,10.3,0.527,0.012,0.284,7.8,16.7,12.4,3.3,1.9,1.7,15.7,15.5,0.1,0.4,0.5,0.079,-4.4,0.1,-4.3,-0.2
Austin Daye,dayeau01,SF,25,TOT,22,2014,148,11,0.456,0.544,0.147,3.9,16.4,10.4,8.2,1.4,2,6.5,23.7,-0.1,0.2,0.1,0.047,-2.8,-1,-3.8,-0.1
Austin Daye,dayeau01,SF,25,TOR,8,2014,33,2.4,0.279,0.615,0.231,7,17.8,12.4,9.2,0,0,0,19.7,-0.1,0,0,-0.067,-6.9,-3.4,-10.3,-0.1
Austin Daye,dayeau01,SF,25,SAS,14,2014,115,13.5,0.499,0.527,0.127,3.1,16,9.8,7.9,1.8,2.5,7.9,24.8,0,0.2,0.2,0.08,-1.6,-0.4,-1.9,0
Nando De Colo,decolna01,SF,26,TOT,47,2014,494,13.1,0.526,0.346,0.229,3.3,13.3,8.4,19.7,2.3,0.9,17.2,18.6,0.3,0.7,1,0.1,-1.1,1.3,0.2,0.3
Nando De Colo,decolna01,SF,26,SAS,26,2014,301,13.2,0.545,0.333,0.237,2.3,14,8.4,15.1,2.5,0.7,17,18.6,0.1,0.5,0.6,0.101,-1.5,1.7,0.1,0.2
Nando De Colo,decolna01,SF,26,TOR,21,2014,193,12.9,0.495,0.367,0.217,4.8,12.1,8.5,26.9,1.9,1.2,17.6,18.8,0.2,0.2,0.4,0.098,-0.5,0.8,0.3,0.1
Dewayne Dedmon,dedmode01,C,24,TOT,31,2014,390,10.7,0.5,0,0.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,0.1,0.5,0.6,0.07,-4.5,-0.3,-4.7,-0.3
Dewayne Dedmon,dedmode01,C,24,GSW,4,2014,6,-5.1,0.266,0,2,0,0,0,0,0,0,0,13.8,0,0,0,-0.107,-10.3,-3.2,-13.6,0
Dewayne Dedmon,dedmode01,C,24,PHI,11,2014,150,8.7,0.533,0,0.448,7.6,28.5,17.6,2.9,0,4.8,20.6,12.3,0,0.1,0.1,0.035,-5.8,0,-5.8,-0.1
Dewayne Dedmon,dedmode01,C,24,ORL,16,2014,234,12.5,0.488,0,0.321,13,24.8,18.9,1.3,1.5,4.4,13,13.5,0.1,0.4,0.5,0.096,-3.5,-0.4,-3.8,-0.1
Matthew Dellavedova,dellama01,SG,23,CLE,72,2014,1271,10.7,0.534,0.524,0.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,1.4,0.7,2.1,0.078,-1.6,-0.2,-1.8,0.1
Luol Deng,denglu01,SF,28,TOT,63,2014,2213,15.2,0.517,0.22,0.312,5,13.4,9.2,14.6,1.5,0.3,10.4,22.3,2.2,2.3,4.5,0.098,0.6,-0.1,0.4,1.4
Luol Deng,denglu01,SF,28,CHI,23,2014,860,17,0.536,0.175,0.35,5.4,15.4,10.5,18.7,1.5,0.4,12.6,25.1,1,1.4,2.4,0.132,1.5,1,2.5,1
Luol Deng,denglu01,SF,28,CLE,40,2014,1353,14,0.503,0.251,0.285,4.8,12.2,8.4,12,1.4,0.3,8.8,20.6,1.3,0.9,2.2,0.077,0,-0.8,-0.9,0.4
DeMar DeRozan,derozde01,SG,24,TOR,79,2014,3017,18.4,0.532,0.149,0.448,2,11.3,6.6,18.9,1.5,0.7,9.5,28,5.8,3,8.8,0.141,1.9,-0.3,1.7,2.8
Boris Diaw,diawbo01,PF,31,SAS,79,2014,1974,14.1,0.578,0.193,0.159,4.4,13.8,9.3,16.3,1.1,1.2,16.3,17,2.3,2.6,4.9,0.12,0.4,0.9,1.3,1.6
Gorgui Dieng,dienggo01,C,24,MIN,60,2014,818,16.5,0.534,0.004,0.41,13.4,26.9,20,7.2,1.8,4.6,16.8,16.8,0.7,1.5,2.2,0.129,-2,0.9,-1.1,0.2
Toney Douglas,douglto01,PG,27,TOT,51,2014,675,9.2,0.493,0.537,0.179,3.4,11.9,7.8,14.6,1.5,0.6,14.2,16.3,0.2,0.7,0.9,0.061,-2.5,0.5,-2,0
Toney Douglas,douglto01,PG,27,GSW,24,2014,265,6.5,0.492,0.686,0.093,1.7,8.9,5.4,10.3,1.1,0.6,15.2,17.5,-0.1,0.3,0.2,0.028,-3.4,0.6,-2.9,-0.1
Toney Douglas,douglto01,PG,27,MIA,27,2014,410,10.9,0.494,0.413,0.25,4.5,13.9,9.3,17.3,1.7,0.6,13.5,15.6,0.3,0.4,0.7,0.083,-1.9,0.5,-1.4,0.1
Chris Douglas-Roberts,douglch01,SF,27,CHA,49,2014,1016,12.2,0.588,0.524,0.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,1.1,1.2,2.4,0.113,-1.1,0.5,-0.5,0.4
Goran Dragic,dragigo01,SG,27,PHO,76,2014,2668,21.4,0.604,0.274,0.381,2.9,7.4,5.2,28.1,2,0.6,14.3,24.5,8.4,2,10.3,0.186,4.1,-0.2,3.9,4
Andre Drummond,drumman01,C,20,DET,81,2014,2619,22.6,0.599,0.003,0.427,17.5,27.7,22.3,2.2,2,4,10.7,16.7,6.4,3.5,9.9,0.182,2,-0.6,1.4,2.3
Jared Dudley,dudleja01,SF,28,LAC,74,2014,1729,8.9,0.541,0.503,0.13,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,1.2,1.2,2.4,0.068,-1.4,-0.1,-1.5,0.2
Tim Duncan,duncati01,C,37,SAS,74,2014,2158,21.3,0.535,0.006,0.349,8.6,28.3,18.8,16,1,4.6,13.2,25.2,2.8,4.6,7.4,0.164,1.2,2.1,3.3,2.9
Mike Dunleavy,dunlemi02,SF,33,CHI,82,2014,2584,12.6,0.549,0.419,0.212,2.1,13,7.6,12.3,1.3,1.4,11.3,17,2.4,4.1,6.5,0.121,-0.3,1.1,0.8,1.8
Kevin Durant,duranke01,SF,25,OKC,81,2014,3122,29.8,0.635,0.291,0.477,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33,14.8,4.4,19.2,0.295,8.8,1.4,10.2,9.6
Shane Edwards,edwarsh01,SF,26,CLE,2,2014,12,-1,0.333,0,0,9.1,9.6,9.3,0,0,0,25,14.9,0,0,0,-0.141,-8.7,-4.6,-13.3,0
Wayne Ellington,ellinwa01,SG,26,DAL,45,2014,393,12.2,0.554,0.468,0.087,2.4,10.2,6.3,7.1,2.1,0.4,7.8,16.4,0.4,0.2,0.7,0.084,-0.5,-0.2,-0.8,0.1
Monta Ellis,ellismo01,SG,28,DAL,82,2014,3023,16.8,0.532,0.164,0.336,1.5,9.8,5.6,24.8,2.4,0.6,15.2,26,2.8,2.1,4.9,0.078,0.3,-0.5,-0.3,1.3
Melvin Ely,elyme01,C,35,NOP,2,2014,27,3.9,0.5,0,0,0,4.4,2.2,0,0,3.1,0,10.1,0,0,0,0.011,-7.5,-2.8,-10.3,-0.1
Jeremy Evans,evansje01,SF,26,UTA,66,2014,1209,16.2,0.549,0.006,0.226,11.1,18.7,14.8,6.1,1.8,3,9.9,15.3,1.9,1,2.8,0.112,-0.7,-0.2,-0.9,0.3
Reggie Evans,evansre01,PF,33,TOT,54,2014,899,11.7,0.516,0,0.867,14.8,28.4,21.5,3.5,2.1,0.3,21.9,13.4,0.3,1.2,1.5,0.08,-2.8,-0.5,-3.4,-0.3
Reggie Evans,evansre01,PF,33,BRK,30,2014,399,9,0.462,0,1.102,15.9,28.7,22.4,1.8,1.7,0.4,24.2,13.6,-0.1,0.5,0.4,0.046,-4.4,-1.7,-6.1,-0.4
Reggie Evans,evansre01,PF,33,SAC,24,2014,500,13.8,0.556,0,0.714,13.8,28.1,20.9,4.8,2.4,0.2,20.1,13.2,0.5,0.7,1.1,0.107,-1.6,0.4,-1.2,0.1
Tyreke Evans,evansty01,SF,24,NOP,72,2014,2028,18.4,0.504,0.106,0.346,4.3,15.4,9.8,30.4,2.2,0.9,14.5,27.1,1.8,1.3,3.1,0.073,1.3,-0.7,0.6,1.3
Kenneth Faried,farieke01,PF,24,DEN,80,2014,2178,19.8,0.573,0.004,0.379,11.8,22.2,16.9,7.5,1.6,2.3,12.4,21.3,4,2.5,6.5,0.144,1.2,-0.3,1,1.6
Jordan Farmar,farmajo01,PG,27,LAL,41,2014,912,15,0.533,0.44,0.162,2.3,9.8,6.1,34.6,2,0.6,19.6,23.2,0.4,0.4,0.7,0.039,0.8,-1.6,-0.7,0.3
Vitor Faverani,favervi01,C,25,BOS,37,2014,488,11,0.502,0.272,0.252,9.5,20.6,14.9,5.2,1.5,4.3,20.1,18.6,-0.3,0.7,0.3,0.031,-3.6,0.5,-3.2,-0.1
Derrick Favors,favorde01,PF,22,UTA,73,2014,2201,19,0.556,0.001,0.38,10.1,23.7,16.7,7.3,1.8,3.8,12.9,20.8,2.9,2.3,5.1,0.112,0,0.1,0.1,1.2
Carrick Felix,felixca01,SG,23,CLE,7,2014,38,13.3,0.603,0.357,0.286,2.9,15.1,8.9,18.2,0,0,20.2,23.2,0,0,0,0.057,-1.3,-2.2,-3.4,0
Raymond Felton,feltora01,PG,29,NYK,65,2014,2017,12.9,0.476,0.321,0.201,3.1,8.6,5.7,28.1,2.1,1.2,16.3,18.2,1.1,1.1,2.2,0.053,-0.5,-0.7,-1.2,0.4
Landry Fields,fieldla01,SF,25,TOR,30,2014,322,8.6,0.443,0.075,0.328,5.4,16,10.7,9.3,1.6,0.7,12.5,12.4,0,0.4,0.4,0.057,-2.4,1,-1.4,0.1
Derek Fisher,fishede01,SG,39,OKC,81,2014,1428,10.1,0.542,0.634,0.197,1,8.3,4.8,11.6,2.5,0.2,11.1,13.7,1.4,1.7,3.1,0.103,-1.8,1.2,-0.6,0.5
Evan Fournier,fournev01,SG,21,DEN,76,2014,1503,10.3,0.533,0.436,0.226,2.4,12.1,7.3,11.6,1.1,0.3,14.3,19.7,0.6,0.8,1.4,0.043,-2,-0.9,-2.9,-0.4
Randy Foye,foyera01,SG,30,DEN,81,2014,2485,13.3,0.558,0.569,0.211,1.6,8.5,5,17.7,1.3,1.2,13.2,18.8,3.3,1.3,4.6,0.089,0.9,-0.3,0.5,1.6
Jamaal Franklin,frankja01,SG,22,MEM,21,2014,161,4.7,0.489,0.282,0.051,2.9,14,8.5,5.4,1.3,1,21.6,14.6,-0.2,0.2,0,-0.002,-6,0.1,-5.9,-0.2
Jimmer Fredette,fredeji01,SG,24,TOT,49,2014,519,15.8,0.578,0.37,0.093,1.7,9.7,5.7,22.2,1.4,0.5,16.9,24.3,0.5,0.3,0.8,0.078,2,-1.5,0.6,0.3
Jimmer Fredette,fredeji01,SG,24,SAC,41,2014,463,16.3,0.584,0.369,0.096,1.7,9.4,5.5,23.5,1.5,0.5,17.6,23.8,0.6,0.2,0.8,0.082,2.6,-1.2,1.4,0.4
Jimmer Fredette,fredeji01,SG,24,CHI,8,2014,56,11.6,0.535,0.379,0.069,2.1,12,7.1,11.1,0,0,11.8,27.9,0,0.1,0,0.043,-2.7,-3.6,-6.3,-0.1
Joel Freeland,freeljo01,C,26,POR,52,2014,727,11.3,0.498,0.012,0.179,13.2,17.6,15.4,7.1,0.7,2.1,15.5,12.4,0.7,0.7,1.4,0.093,-2.6,0,-2.6,-0.1
Channing Frye,fryech01,PF,30,PHO,82,2014,2312,13.2,0.555,0.555,0.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,2.9,2.4,5.3,0.109,0.4,0.3,0.7,1.6
Francisco Garcia,garcifr01,SF,32,HOU,55,2014,1083,9.3,0.521,0.656,0.065,2.3,9.8,6.3,8.6,1.2,2.3,9,13.5,0.8,0.9,1.8,0.078,-0.7,0.6,-0.1,0.5
Kevin Garnett,garneke01,C,37,BRK,54,2014,1109,13.3,0.467,0.008,0.132,6.5,32.1,19.3,12.4,2,3,15.5,18.9,-0.7,1.9,1.2,0.054,-2.5,1.3,-1.2,0.2
Diante Garrett,garredi02,PG,25,UTA,71,2014,1048,7.1,0.459,0.362,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,-1.1,0.3,-0.8,-0.036,-4,-0.6,-4.6,-0.7
Marc Gasol,gasolma01,C,29,MEM,59,2014,1970,18.2,0.526,0.015,0.339,5,20.5,12.7,17.7,1.6,3.2,12,21.7,2.6,3.1,5.6,0.137,1.1,2,3,2.5
Pau Gasol,gasolpa01,C,33,LAL,60,2014,1884,19.3,0.522,0.016,0.287,7,25.9,16.4,18.7,0.7,3.5,12.4,26.4,1.3,1.7,3,0.076,1,0.2,1.2,1.5
Rudy Gay,gayru01,SF,27,TOT,73,2014,2531,18.3,0.54,0.167,0.328,5,14.8,9.8,15.1,1.9,1.8,14.2,27.6,2.3,2.5,4.8,0.091,1.8,0,1.7,2.4
Rudy Gay,gayru01,SF,27,TOR,18,2014,639,14.7,0.468,0.176,0.263,5.3,19.1,12.1,11.5,2.3,2.9,13.6,30.8,-0.8,1.1,0.3,0.021,-0.1,0.7,0.6,0.4
Rudy Gay,gayru01,SF,27,SAC,55,2014,1892,19.6,0.567,0.164,0.354,4.9,13.3,9.1,16.3,1.8,1.4,14.5,26.6,3,1.5,4.5,0.114,2.4,-0.3,2.1,2
Alonzo Gee,geeal01,SF,26,CLE,65,2014,1020,8.6,0.491,0.246,0.258,3.8,12.8,8.2,6.9,2,1.2,14.3,13.4,-0.1,1,0.9,0.041,-3.7,0.6,-3.1,-0.3
Paul George,georgpa01,SF,23,IND,80,2014,2898,20.1,0.555,0.367,0.341,2.6,17.7,10.5,17.9,2.7,0.6,12.5,28.3,4.4,6.4,10.8,0.178,2.7,2.1,4.9,5
Taj Gibson,gibsota01,PF,28,CHI,82,2014,2351,16,0.524,0.008,0.314,9.8,17.1,13.5,7.3,0.9,3.7,12.8,23,1.4,4.4,5.7,0.117,-1.3,0.4,-1,0.6
Manu Ginobili,ginobma01,SG,36,SAS,68,2014,1550,20,0.59,0.411,0.3,2.3,12,7.3,29,2.3,0.8,16.4,24.7,3.3,2.4,5.7,0.176,2.8,1.2,4,2.4
Rudy Gobert,goberru01,C,21,UTA,45,2014,434,12.9,0.507,0,0.878,13.1,28.5,20.6,2.4,1,7.4,23.8,14.2,-0.2,0.6,0.4,0.045,-3.6,0.9,-2.7,-0.1
Ryan Gomes,gomesry01,SF,31,OKC,5,2014,34,0.2,0.375,0.25,0,0,12.7,6.6,4.1,0,0,11.1,11.7,-0.1,0,0,-0.039,-7.5,-1.3,-8.8,-0.1
Drew Gooden,goodedr01,C,32,WAS,22,2014,395,18.4,0.591,0.119,0.189,10.7,23,16.7,6.3,1.3,1.5,9.9,19.7,0.9,0.6,1.4,0.173,0.6,-0.2,0.4,0.2
Archie Goodwin,goodwar01,SG,19,PHO,52,2014,533,10.3,0.507,0.216,0.329,5.3,13,9.2,5.7,1.9,1.6,18.7,19.4,-0.3,0.5,0.2,0.018,-3.1,-0.1,-3.2,-0.2
Ben Gordon,gordobe01,SG,30,CHA,19,2014,279,6.4,0.422,0.269,0.194,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,-0.7,0.3,-0.3,-0.058,-5.8,-0.3,-6,-0.3
Eric Gordon,gordoer01,SG,25,NOP,64,2014,2057,14.9,0.54,0.316,0.273,1.7,7.7,4.7,16.6,1.9,0.5,12.8,23.2,2,0.5,2.5,0.058,1,-1.4,-0.5,0.8
Marcin Gortat,gortama01,C,29,WAS,81,2014,2655,17.6,0.568,0.001,0.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,4.1,4,8.1,0.146,0.2,0.6,0.8,1.8
Danny Granger,grangda01,SF,30,TOT,41,2014,847,10.9,0.502,0.417,0.218,4.3,12.9,8.8,7.8,0.7,1.5,12,20.5,0.1,1.2,1.3,0.073,-1.3,-0.1,-1.4,0.1
Danny Granger,grangda01,SF,30,IND,29,2014,653,10.3,0.491,0.422,0.238,4.3,13.3,9,8.1,0.7,1.5,12.8,19.8,0,1,1,0.075,-1.4,0.4,-1,0.2
Danny Granger,grangda01,SF,30,LAC,12,2014,194,12.6,0.532,0.405,0.167,4.2,11.6,8,6.6,0.8,1.6,10,22.8,0.1,0.2,0.3,0.07,-1,-1.6,-2.6,0
Aaron Gray,grayaa01,C,29,TOT,37,2014,355,7.8,0.466,0.016,0.328,13.2,22.3,17.7,9.1,1.4,1.8,30.8,12.5,-0.3,0.4,0.1,0.016,-4.9,0.2,-4.7,-0.2
Aaron Gray,grayaa01,C,29,TOR,4,2014,20,5.7,0.644,0,0.667,17.4,29.3,23.3,23.1,0,0,50.8,17.9,0,0,0,-0.007,-9.9,2.1,-7.8,0
Aaron Gray,grayaa01,C,29,SAC,33,2014,335,7.9,0.455,0.017,0.31,13,21.8,17.4,8.2,1.5,1.9,29.1,12.2,-0.2,0.4,0.1,0.018,-4.6,0.1,-4.5,-0.2
Danny Green,greenda02,SG,26,SAS,68,2014,1651,13.9,0.58,0.63,0.125,1.8,13.4,7.8,8.9,2,2.7,12.5,16.7,1.4,2.8,4.2,0.122,1.2,2,3.2,2.2
Draymond Green,greendr01,SF,23,GSW,82,2014,1797,12.7,0.498,0.359,0.268,5.3,19.3,12.4,11.9,2.8,3,15.1,14.8,0.7,3.8,4.5,0.119,-1.7,3.6,1.9,1.8
Gerald Green,greenge01,SG,28,PHO,82,2014,2330,16.5,0.585,0.507,0.229,2.3,10.9,6.6,8.6,1.5,1.4,11.6,23.6,4.2,1.9,6.1,0.126,2,-0.6,1.4,2
Jeff Green,greenje02,SF,27,BOS,82,2014,2805,13.1,0.52,0.338,0.304,2.1,13.6,7.7,8.4,1,1.3,11.1,23.6,1.3,2,3.3,0.057,-0.2,-1.3,-1.5,0.3
Willie Green,greenwi01,SG,32,LAC,55,2014,869,7.1,0.477,0.446,0.125,1.6,8.2,5,8.3,1.3,1,10.6,16.3,-0.2,0.7,0.5,0.028,-3.1,-0.1,-3.2,-0.3
Blake Griffin,griffbl01,PF,24,LAC,80,2014,2863,23.9,0.583,0.032,0.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29,8.1,4.1,12.2,0.205,3.8,0.7,4.5,4.7
Jorge Gutierrez,gutiejo01,PG,25,BRK,15,2014,244,8.7,0.523,0.222,0.222,1.5,9.3,5.4,19.4,2.2,0.3,19.1,14.1,0.1,0.2,0.2,0.048,-4.7,-0.2,-4.9,-0.2
Jordan Hamilton,hamiljo02,SF,23,TOT,60,2014,1019,12.7,0.507,0.527,0.136,3.5,17.1,10.4,7.9,2.1,1.5,10.4,18.7,0.4,1.1,1.6,0.073,0.2,0.6,0.7,0.7
Jordan Hamilton,hamiljo02,SF,23,DEN,39,2014,670,13.2,0.497,0.508,0.122,3.7,17.8,10.7,7.8,2.3,1.4,9.2,18.7,0.2,0.7,1,0.069,0.7,0.9,1.6,0.6
Jordan Hamilton,hamiljo02,SF,23,HOU,21,2014,349,11.7,0.528,0.566,0.164,3,15.7,9.7,8,1.9,1.5,12.7,18.8,0.2,0.4,0.6,0.08,-0.9,0,-1,0.1
Justin Hamilton,hamilju01,C,23,TOT,8,2014,72,11.9,0.586,0.45,0.25,7.2,5,6.1,0,3.6,0,15.3,17.4,0.1,0.1,0.1,0.089,-2.5,-1.3,-3.8,0
Justin Hamilton,hamilju01,C,23,CHA,1,2014,4,0,,,,0,0,0,0,13,0,100,11.5,0,0,0,-0.19,-14.1,5.8,-8.3,0
Justin Hamilton,hamilju01,C,23,MIA,7,2014,68,12.6,0.586,0.45,0.25,7.7,5.3,6.5,0,3.1,0,11.9,17.7,0.1,0.1,0.1,0.105,-1.8,-1.7,-3.5,0
Tyler Hansbrough,hansbty01,PF,28,TOR,64,2014,978,14.2,0.562,0.01,0.944,14.2,20,17.1,2.7,1.5,1.6,14.5,15.1,1.7,1.4,3,0.149,-1.3,-0.6,-1.9,0
Tim Hardaway Jr.,hardati02,SG,21,NYK,81,2014,1875,12.7,0.554,0.521,0.186,1.2,6.6,3.8,5.8,1.2,0.3,5.9,19.6,2.7,0.4,3.1,0.08,0,-1.8,-1.8,0.1
James Harden,hardeja01,SG,24,HOU,73,2014,2777,23.5,0.618,0.401,0.552,2.6,10.7,6.9,27.3,2.1,0.8,15,27.8,10.1,2.7,12.8,0.221,5.4,0.2,5.6,5.3
Maurice Harkless,harklma01,SF,20,ORL,80,2014,1950,11.8,0.542,0.319,0.296,4,11.4,7.7,6.4,2.6,2,13.6,14.8,0.6,2.1,2.8,0.068,-1.5,1.1,-0.4,0.8
